date,temperature_2m_mean,precipitation_sum,soil_moisture_0_to_10cm_mean
1950-08-18 00:00:00+00:00,27.54233,0.0,0.12962125
1950-08-19 00:00:00+00:00,26.692804,0.0,0.12856163
1950-08-20 00:00:00+00:00,26.593279,0.0,0.12850203
1950-08-21 00:00:00+00:00,25.543749,0.0,0.1284424
1950-08-22 00:00:00+00:00,25.094221,0.0,0.1283828
1950-08-23 00:00:00+00:00,24.894693,0.41693354,0.1293232
1950-08-24 00:00:00+00:00,24.09517,0.0,0.13026358
1950-08-25 00:00:00+00:00,23.345638,0.13890241,0.12920398
1950-08-26 00:00:00+00:00,23.396112,0.0,0.12914436
1950-08-27 00:00:00+00:00,21.046583,0.97179645,0.13008477
1950-08-28 00:00:00+00:00,20.19706,0.0,0.13302514
1950-08-29 00:00:00+00:00,20.59753,0.0,0.13196555
1950-08-30 00:00:00+00:00,21.098005,0.0,0.13090591
1950-08-31 00:00:00+00:00,17.898478,5.9633527,0.13984632
1950-09-01 00:00:00+00:00,15.048948,0.13864692,0.16078672
1950-09-02 00:00:00+00:00,15.409039,0.0,0.15386282
1950-09-03 00:00:00+00:00,16.078745,0.0,0.14807463
1950-09-04 00:00:00+00:00,17.698452,0.0,0.14428645
1950-09-05 00:00:00+00:00,20.018158,0.0,0.14049828
1950-09-06 00:00:00+00:00,21.037867,0.0,0.13771011
1950-09-07 00:00:00+00:00,21.65757,0.0,0.13592194
1950-09-08 00:00:00+00:00,22.027277,0.0,0.13413373
1950-09-09 00:00:00+00:00,21.446981,0.0,0.13334557
1950-09-10 00:00:00+00:00,20.31669,0.0,0.1325574
1950-09-11 00:00:00+00:00,19.786396,0.0,0.13276924
1950-09-12 00:00:00+00:00,19.956102,0.0,0.13198105
1950-09-13 00:00:00+00:00,20.82581,0.0,0.13219288
1950-09-14 00:00:00+00:00,21.095516,0.0,0.1314047
1950-09-15 00:00:00+00:00,20.865223,0.0,0.13161652
1950-09-16 00:00:00+00:00,21.884928,0.123342805,0.13182834
1950-09-17 00:00:00+00:00,22.504635,0.0,0.13204016
1950-09-18 00:00:00+00:00,23.374342,0.0,0.132252
1950-09-19 00:00:00+00:00,23.244047,0.0,0.1314638
1950-09-20 00:00:00+00:00,22.363752,0.0,0.13167565
1950-09-21 00:00:00+00:00,22.883461,0.0,0.13188747
1950-09-22 00:00:00+00:00,20.153168,0.0,0.13209929
1950-09-23 00:00:00+00:00,20.672874,0.0,0.13131115
1950-09-24 00:00:00+00:00,19.942577,0.0,0.13152295
1950-09-25 00:00:00+00:00,16.512285,0.0,0.13173479
1950-09-26 00:00:00+00:00,16.681993,0.0,0.1319466
1950-09-27 00:00:00+00:00,19.151697,0.0,0.13215843
1950-09-28 00:00:00+00:00,20.621405,0.0,0.13237026
1950-09-29 00:00:00+00:00,19.041113,0.0,0.13258207
1950-09-30 00:00:00+00:00,18.360817,0.0,0.1327939
1950-10-01 00:00:00+00:00,19.980524,0.0,0.13300571
1950-10-02 00:00:00+00:00,19.60023,0.0,0.13321754
1950-10-03 00:00:00+00:00,19.969938,0.0,0.13342935
1950-10-04 00:00:00+00:00,18.989645,0.0,0.13264117
1950-10-05 00:00:00+00:00,16.25935,0.0,0.132853
1950-10-06 00:00:00+00:00,10.929054,0.0,0.1330648
1950-10-07 00:00:00+00:00,12.648763,0.0,0.13327664
1950-10-08 00:00:00+00:00,15.618469,0.0,0.13348848
1950-10-09 00:00:00+00:00,15.888175,0.0,0.13370028
1950-10-10 00:00:00+00:00,16.157883,0.0,0.13391212
1950-10-11 00:00:00+00:00,17.927588,0.0,0.13412395
1950-10-12 00:00:00+00:00,16.847294,0.0,0.13433579
1950-10-13 00:00:00+00:00,16.417,0.0,0.13454759
1950-10-14 00:00:00+00:00,17.936708,0.0,0.13475943
1950-10-15 00:00:00+00:00,18.856415,0.0,0.13497126
1950-10-16 00:00:00+00:00,18.376122,0.0,0.13518307
1950-10-17 00:00:00+00:00,19.195826,0.0,0.13539487
1950-10-18 00:00:00+00:00,17.765533,0.0,0.13560674
1950-10-19 00:00:00+00:00,16.78524,0.0,0.13581854
1950-10-20 00:00:00+00:00,16.454945,0.0,0.13603035
1950-10-21 00:00:00+00:00,12.824654,0.7796756,0.13824219
1950-10-22 00:00:00+00:00,9.794358,0.11120621,0.14145403
1950-10-23 00:00:00+00:00,10.414065,0.0,0.14066583
1950-10-24 00:00:00+00:00,11.083772,0.0,0.14087768
1950-10-25 00:00:00+00:00,10.6034775,0.0,0.1400895
1950-10-26 00:00:00+00:00,9.173185,0.0,0.1403013
1950-10-27 00:00:00+00:00,10.54289,0.0,0.13951312
1950-10-28 00:00:00+00:00,12.412598,0.0,0.13972497
1950-10-29 00:00:00+00:00,13.932303,0.0,0.13993679
1950-10-30 00:00:00+00:00,15.25201,0.0,0.1391486
1950-10-31 00:00:00+00:00,14.071715,0.0,0.13936043
1950-11-01 00:00:00+00:00,13.091422,0.9870823,0.13957226
1950-11-02 00:00:00+00:00,10.600205,15.33765,0.22548856
1950-11-03 00:00:00+00:00,9.152435,0.0,0.26322752
1950-11-04 00:00:00+00:00,10.804666,1.3119247,0.25096655
1950-11-05 00:00:00+00:00,13.506895,2.0750408,0.26170555
1950-11-06 00:00:00+00:00,12.709125,2.6183503,0.26044452
1950-11-07 00:00:00+00:00,10.211354,0.0,0.2621835
1950-11-08 00:00:00+00:00,7.813583,0.0,0.25192252
1950-11-09 00:00:00+00:00,8.565814,0.21750274,0.24466152
1950-11-10 00:00:00+00:00,6.668043,1.0863507,0.24140048
1950-11-11 00:00:00+00:00,6.970272,0.0,0.2381395
1950-11-12 00:00:00+00:00,6.1725025,0.0,0.23187847
1950-11-13 00:00:00+00:00,8.624732,1.9491088,0.2266175
1950-11-14 00:00:00+00:00,4.576961,20.3352,0.30635646
1950-11-15 00:00:00+00:00,4.0791907,6.266767,0.33509547
1950-11-16 00:00:00+00:00,5.7814217,0.8634321,0.32783446
1950-11-17 00:00:00+00:00,5.8836503,0.0,0.31157345
1950-11-18 00:00:00+00:00,6.73588,0.10769047,0.30131245
1950-11-19 00:00:00+00:00,8.23811,0.0,0.29505143
1950-11-20 00:00:00+00:00,7.440339,0.0,0.28979042
1950-11-21 00:00:00+00:00,6.642569,0.0,0.28452942
1950-11-22 00:00:00+00:00,6.6947985,0.0,0.27926838
1950-11-23 00:00:00+00:00,5.9970284,0.0,0.27600738
1950-11-24 00:00:00+00:00,6.849257,7.273619,0.28274637
1950-11-25 00:00:00+00:00,6.3514867,6.8379273,0.33348536
1950-11-26 00:00:00+00:00,9.453716,33.72346,0.4062244
1950-11-27 00:00:00+00:00,5.0559464,0.53298306,0.40296334
1950-11-28 00:00:00+00:00,5.1081758,0.42589185,0.38570234
1950-11-29 00:00:00+00:00,5.8604064,1.91428,0.38544136
1950-11-30 00:00:00+00:00,4.3126354,0.21244876,0.37418032
1950-12-01 00:00:00+00:00,5.514866,0.4243978,0.36691934
1950-12-02 00:00:00+00:00,4.5170937,0.0,0.35865834
1950-12-03 00:00:00+00:00,3.769324,0.21169654,0.3523973
1950-12-04 00:00:00+00:00,1.3715539,0.105722025,0.3481363
1950-12-05 00:00:00+00:00,1.1237836,0.21119069,0.3448753
1950-12-06 00:00:00+00:00,0.3260137,0.0,0.34161428
1950-12-07 00:00:00+00:00,1.478243,0.94806546,0.3373533
1950-12-08 00:00:00+00:00,7.0304723,5.260629,0.36009228
1950-12-09 00:00:00+00:00,7.1827025,13.976185,0.37083128
1950-12-10 00:00:00+00:00,8.734932,31.276636,0.42257026
1950-12-11 00:00:00+00:00,8.6871605,11.635661,0.43830925
1950-12-12 00:00:00+00:00,4.7893906,5.444188,0.42604825
1950-12-13 00:00:00+00:00,2.74162,0.0,0.41078722
1950-12-14 00:00:00+00:00,1.7938498,0.0,0.39552623
1950-12-15 00:00:00+00:00,5.64608,0.0,0.38526523
1950-12-16 00:00:00+00:00,5.54831,0.0,0.37700424
1950-12-17 00:00:00+00:00,1.9005389,0.0,0.37074322
1950-12-18 00:00:00+00:00,2.5027685,0.0,0.3654822
1950-12-19 00:00:00+00:00,2.5549982,0.0,0.36022118
1950-12-20 00:00:00+00:00,3.0572274,0.31092092,0.35696018
1950-12-21 00:00:00+00:00,7.0094566,13.869831,0.37369916
1950-12-22 00:00:00+00:00,4.8616877,4.3416085,0.40843815
1950-12-23 00:00:00+00:00,3.3139164,0.0,0.39817718
1950-12-24 00:00:00+00:00,2.916146,0.0,0.38791618
1950-12-25 00:00:00+00:00,2.968376,0.0,0.37965515
1950-12-26 00:00:00+00:00,2.520606,5.5527353,0.37739414
1950-12-27 00:00:00+00:00,4.2728357,0.6161485,0.39713314
1950-12-28 00:00:00+00:00,2.5250645,0.0,0.38187212
1950-12-29 00:00:00+00:00,3.877294,0.4096633,0.37661114
1950-12-30 00:00:00+00:00,6.729524,13.398326,0.3963501
1950-12-31 00:00:00+00:00,4.0317545,0.91924405,0.4090891
1951-01-01 00:00:00+00:00,5.5839834,10.607861,0.4188281
1951-01-02 00:00:00+00:00,10.333752,5.2997293,0.4226112
1951-01-03 00:00:00+00:00,8.582701,11.102377,0.42940903
1951-01-04 00:00:00+00:00,6.88165,1.0179536,0.41420683
1951-01-05 00:00:00+00:00,4.930598,2.6450832,0.41200465
1951-01-06 00:00:00+00:00,3.3295472,0.0,0.39980245
1951-01-07 00:00:00+00:00,2.6784956,0.0,0.39160025
1951-01-08 00:00:00+00:00,1.0274445,0.40619636,0.3853981
1951-01-09 00:00:00+00:00,1.9763931,0.0,0.3801959
1951-01-10 00:00:00+00:00,4.225342,0.101425305,0.37699372
1951-01-11 00:00:00+00:00,6.1242914,0.0,0.3727915
1951-01-12 00:00:00+00:00,2.6232395,0.0,0.36758932
1951-01-13 00:00:00+00:00,5.9721875,0.91114897,0.36538708
1951-01-14 00:00:00+00:00,5.821137,2.1247041,0.3701849
1951-01-15 00:00:00+00:00,0.3700854,1.6178225,0.37198272
1951-01-16 00:00:00+00:00,3.1690342,1.5157692,0.37178054
1951-01-17 00:00:00+00:00,3.4179828,0.40395424,0.36857837
1951-01-18 00:00:00+00:00,7.3169312,0.40370288,0.37237617
1951-01-19 00:00:00+00:00,6.0158806,0.10086278,0.36917397
1951-01-20 00:00:00+00:00,4.064829,0.10079972,0.3659718
1951-01-21 00:00:00+00:00,3.2637773,0.10073655,0.36276966
1951-01-22 00:00:00+00:00,3.4627264,0.0,0.3595674
1951-01-23 00:00:00+00:00,3.8616753,0.0,0.35636526
1951-01-24 00:00:00+00:00,5.860624,0.0,0.35316303
1951-01-25 00:00:00+00:00,7.459573,0.0,0.34996086
1951-01-26 00:00:00+00:00,6.008521,0.0,0.3467587
1951-01-27 00:00:00+00:00,6.5074697,0.0,0.34355652
1951-01-28 00:00:00+00:00,5.9064183,0.0,0.34035432
1951-01-29 00:00:00+00:00,4.4053674,0.0,0.33715212
1951-01-30 00:00:00+00:00,2.8543153,0.10016292,0.3349499
1951-01-31 00:00:00+00:00,6.203265,3.5034513,0.33974776
1951-02-01 00:00:00+00:00,5.1022134,3.301128,0.36054558
1951-02-02 00:00:00+00:00,7.351162,5.098452,0.3693434
1951-02-03 00:00:00+00:00,5.2501106,1.6983846,0.37314117
1951-02-04 00:00:00+00:00,8.49906,2.296325,0.379939
1951-02-05 00:00:00+00:00,6.5480084,0.0,0.3697368
1951-02-06 00:00:00+00:00,5.896957,0.0,0.3625346
1951-02-07 00:00:00+00:00,5.895905,0.0,0.3573324
1951-02-08 00:00:00+00:00,6.3948545,0.0,0.35313022
1951-02-09 00:00:00+00:00,8.243803,0.0,0.34892803
1951-02-10 00:00:00+00:00,6.792752,0.19889823,0.34572583
1951-02-11 00:00:00+00:00,7.2417006,14.112457,0.37552366
1951-02-12 00:00:00+00:00,4.940649,5.4624786,0.40832147
1951-02-13 00:00:00+00:00,2.9895973,2.5805507,0.40211928
1951-02-14 00:00:00+00:00,2.6885464,2.678022,0.3979171
1951-02-15 00:00:00+00:00,5.387495,2.0815182,0.3957149
1951-02-16 00:00:00+00:00,3.1364439,21.494658,0.42451274
1951-02-17 00:00:00+00:00,3.6853926,0.7918992,0.41931054
1951-02-18 00:00:00+00:00,2.7343416,0.0,0.40610838
1951-02-19 00:00:00+00:00,5.93329,5.832409,0.40990618
1951-02-20 00:00:00+00:00,7.532239,6.8163533,0.42170396
1951-02-21 00:00:00+00:00,6.7811875,8.095116,0.42050177
1951-02-22 00:00:00+00:00,5.530136,1.9730797,0.4162996
1951-02-23 00:00:00+00:00,1.429085,0.0,0.4030974
1951-02-24 00:00:00+00:00,3.928033,0.0,0.39289522
